profile_id,segment_id,start_sample,end_sample,start_s,end_s,duration_s,transient_frac,in_train,split,motor_speed_mean,motor_speed_std,torque_mean,torque_std,i_d_mean,i_d_std,i_q_mean,i_q_std,u_d_mean,u_d_std,u_q_mean,u_q_std,motor_speed_slope,torque_slope,is_steady,regime_hint
53,53_362,13030,14400,6515.0,7200.0,685.0,0.3875912408759124,True,train,2708.0025136752242,1416.550010738096,-13.21326248173294,78.79955211259539,-64.90301864789402,51.222420604538726,-14.318439792395463,96.78554830105277,22.224240473778817,63.061846459771836,79.94318866676646,32.2843578690359,-2.69581200881255,0.06852366491944602,False,1
53,53_363,14400,14820,7200.0,7410.0,210.0,0.14285714285714285,True,train,1718.3543232811141,694.0898486923874,104.56222839929552,58.37042768971347,-63.43700848424822,46.9619627930921,131.5447439790135,69.47884202911605,-64.93204562166764,36.527973026494976,63.53264408453643,27.733380770047262,-0.697071700417298,-0.33202149972778633,True,5
53,53_364,14820,15550,7410.0,7775.0,365.0,0.18082191780821918,True,train,3826.6539680623464,752.5183191752323,-58.923997096933064,57.19004720396296,-117.93178482093977,37.98518720792784,-66.12269401971295,62.850768424399114,62.9217367152175,73.0518961637803,81.57341448343712,29.956542304832325,2.4584608233563308,0.17534680851639012,True,1
53,53_365,15550,15790,7775.0,7895.0,120.0,0.08333333333333333,True,train,1867.5748999975315,916.1892579700752,161.9439281983851,39.698346368770586,-139.85735486682557,49.95272410309949,189.70073225134846,53.45415093396877,-94.56151032586328,30.780512815079224,36.10587151989733,20.59795789979403,-0.7115894811001916,-0.1775828861663571,True,5
53,53_366,15790,16170,7895.0,8085.0,190.0,0.018421052631578946,True,train,3900.588241040217,522.7756128159766,7.0667243228017265,26.86100341468953,-67.95322800081183,18.695987975793376,9.830850766768531,31.953430053645683,-12.729670664609028,37.20658465425559,124.57978099299181,10.73621996893941,3.3142415903652673,-0.14646113677810585,True,3
53,53_367,16170,16490,8085.0,8245.0,160.0,0.025,True,train,4084.981023053241,416.15790690594645,-60.14617812663037,25.562403015954327,-110.21435508356304,29.149539337474874,-66.86341466891788,27.699432574533393,82.24936261260578,32.72160311427998,93.27111732096039,23.486132266257016,2.5594542843310752,0.007636812756832792,True,3
53,53_368,16490,16830,8245.0,8415.0,170.0,0.014705882352941176,True,train,4961.118961719892,732.7321800462288,9.59466948454836,41.7825540056053,-113.20359975557442,25.235939433449552,10.997790245800182,46.977536078022716,-18.77144399440837,61.578042871279685,109.96190367504725,23.740508867407257,-1.6148597637194044,0.2579505730496854,True,3
53,53_369,16830,17380,8415.0,8690.0,275.0,0.038181818181818185,True,train,1805.284339772449,994.2678250633185,122.44268968363006,45.781403182489875,-102.67089134666064,66.79107813801251,146.52836168420845,53.14386352756578,-78.1492976975864,41.5137325680818,43.07192164935335,21.910805581060377,5.088497822799853,-0.07155292249527546,True,5
53,53_370,17380,18030,8690.0,9015.0,325.0,0.004615384615384616,True,train,4501.09417675295,619.1260874636569,-39.25893219475552,46.722636981249806,-118.42621112232781,30.82547889838008,-42.63320549429057,50.618387181366444,48.17809084368566,69.15586396303914,94.11112444862218,28.30768347930327,1.2682982625643797,0.07644615462932339,True,1
53,53_371,18030,18770,9015.0,9385.0,370.0,0.1,True,train,3603.6825252559106,769.1747122904308,76.83629929400965,40.04810640368582,-126.19428147697354,46.0202053227707,85.60612940632183,43.20288457455931,-94.95385006031036,31.98215941595195,75.520806342581,34.33054702980753,-1.9609685263162504,0.06631982386850922,True,5
53,53_372,18770,19010,9385.0,9505.0,120.0,0.05416666666666667,True,train,966.5169802160184,554.675618559769,-64.43431304518235,70.34562692348611,-34.265517653001886,23.595299776644183,-81.70221073476223,91.43125420135574,14.77455007390464,33.04231514202789,37.123196720170746,26.857532871777057,-2.8129691381202067,-0.9179017289845185,True,5
53,53_373,19010,19500,9505.0,9750.0,245.0,0.026530612244897958,True,train,1988.7162799461078,1123.1296512388824,-124.29292858107524,81.67642032634326,-84.19115086769898,33.183758301325874,-151.1901238127601,99.0292044643515,59.05139585581424,49.06426287112012,57.380253973837284,43.267728448508564,7.215208002449743,0.4549881003146668,True,1
53,53_374,19500,21070,9750.0,10535.0,785.0,0.1337579617834395,True,train,4137.739036069468,1189.171058443337,40.53934681642157,50.521852960666806,-109.21194194208356,45.07419338584189,46.8953975042464,57.73303942856291,-53.73876858759817,61.637547204565244,91.48510543039448,31.25665882515572,-0.8927094208143971,-0.004288860612722502,True,5
53,53_375,21070,21800,10535.0,10900.0,365.0,0.03424657534246575,True,train,1315.919092075764,703.4253206870982,-12.79763695453983,84.848883976193,-36.802740540265965,42.15223523183018,-19.831774024461918,105.51706212153061,0.16753811982952768,56.71395649387956,48.62080934119837,26.845839698485975,2.1981626925257904,0.03896352571742872,True,1
53,53_376,21800,22860,10900.0,11430.0,530.0,0.04245283018867924,True,train,3524.2837674490584,1387.5793718017208,11.51951654417341,78.47268791790928,-95.0913640657996,62.49297257183278,11.774317171586551,93.20135755757416,-26.21034405905776,81.776510859822,82.30908599822888,29.963119057886182,4.199805581707146,0.013574840588079857,True,1
53,53_377,22860,23100,11430.0,11550.0,120.0,0.15833333333333333,True,train,3976.8925932272523,552.7269533615724,81.59795619016514,21.289924346045257,-159.2247818490904,41.424369829946244,85.78949947290481,19.64781483514714,-113.71308620198154,17.572817540765772,53.5112196625298,29.185244353206,-7.460400624069466,0.08622941312861294,True,0
53,53_378,23100,25780,11550.0,12890.0,1340.0,0.1417910447761194,True,train,2937.4833650422966,1320.0818633872839,-42.70612697640059,70.69033965911437,-75.63827525671427,53.86911212980468,-49.768005000905404,84.97477325161995,41.73758027469474,67.00068401381549,78.73913702645008,32.798401929607515,0.2593888226525215,0.010138637567345177,True,1
53,53_379,25780,26700,12890.0,13350.0,460.0,0.12717391304347825,True,train,1710.4862202516358,979.1968594313489,100.23209797735497,63.97545066055428,-77.70657875220455,61.44719450947178,122.08888225256753,75.49722477356862,-63.37586286350558,44.30126065406431,50.502515153270494,24.628797280783253,2.361288749911633,-0.0019508183954227453,True,5
53,53_380,26700,27130,13350.0,13565.0,215.0,0.2627906976744186,True,train,3285.6867530992786,1274.3371588500727,81.8352252762474,49.290377923657324,-113.79741814599323,68.74528129642906,93.42999735381773,54.20242916434764,-88.00921713265204,41.96719674443522,70.45810427648816,36.46130703918031,-8.476473683394026,0.004279610421031836,True,5
53,53_381,27130,27460,13565.0,13730.0,165.0,0.19696969696969696,True,train,2887.022439204838,673.8538396559003,-88.40547087011994,32.62640309923426,-87.76743337910904,55.16936773649627,-103.88172209042885,34.802226984688645,90.93901812063994,31.28337700262149,73.11374141411623,28.16181475040612,-2.643764360147255,-0.25125031953865784,True,1
53,53_382,27460,27870,13730.0,13935.0,205.0,0.29024390243902437,True,train,1333.5231855574418,779.7977623632133,-163.8772979798636,39.41960215726444,-90.33984960644011,31.88777740378554,-200.87184267317522,44.33201253582335,69.85076959467038,36.997190677260804,33.51578922017517,25.705843965639417,4.083173299947331,0.2319886279910599,True,1
53,53_383,27870,28680,13935.0,14340.0,405.0,0.33209876543209876,True,train,3646.9226710897155,1064.9157170196495,-31.919362721411982,67.14989023227989,-90.88075786507427,48.79852341539099,-38.17291334016321,77.02091293183098,38.61745041727197,75.6374945061476,90.90514986810305,28.584343009849793,3.5682143365844414,0.034616372621999805,False,1
53,53_384,28680,29360,14340.0,14680.0,340.0,0.4308823529411765,True,train,3721.2802294543494,984.8155349026268,34.237473672609546,55.25993753058939,-92.445935754678,56.19261236970783,38.081142221095355,63.19939224432359,-50.50274926629373,61.57787123095407,94.31801914830342,33.907143562800265,-2.600369100022348,-0.000265563706426054,False,5
